관리건축물대장PK,건물명,대지면적,건축면적,연면적,용적률산정연면적,용적률,세대수,가구수,도로명주소,지번주소,juso,행정동코드,시도명,시군구명,읍면동명,법정동코드,동리명,생성일자,행정기관,총인구수,세대당_인구,남자_인구수,여자_인구수,남여_비율,총연령구간인구수,총0~9세,총10~19세,총20~29세,총30~39세,총40~49세,총50~59세,총60~69세,총70~79세,총80~89세,총90~99세,총100세이상,남 인구수,남연령구간인구수,남0~9세,남10~19세,남20~29세,남30~39세,남40~49세,남50~59세,남60~69세,남70~79세,남80~89세,남90~99세,남100세 이상,여_인구수,여연령구간인구수,여0~9세,여10~19세,여20~29세,여30~39세,여40~49세,여50~59세,여60~69세,여70~79세,여80~89세,여90~99세,여100세 이상
27710-100308512,대구옥포르상트레빌,0.0,149.2,401.71,401.71,0.0,0.0,0.0,대구광역시 달성군 옥포읍 금계길 12,대구광역시 달성군 옥포읍 교항리 3008,대구광역시달성군옥포읍교항리,2771026200,대구광역시,달성군,옥포읍,2771026222,교항리,20181101,대구광역시달성군옥포읍,25385.0,2.27,12797.0,12588.0,1.02,25385.0,2571.0,1771.0,2600.0,3931.0,3728.0,4269.0,3903.0,1773.0,753.0,86.0,0.0,12797.0,12797.0,1334.0,941.0,1380.0,2042.0,2000.0,2081.0,1916.0,827.0,257.0,19.0,0.0,12588.0,12588.0,1237.0,830.0,1220.0,1889.0,1728.0,2188.0,1987.0,946.0,496.0,67.0,0.0
42830-100212712,양양물치강선엘에이치천년나무,0.0,0.0,37.18,37.18,0.0,0.0,0.0,강원도 양양군 강현면 물치천로 70-17,강원도 양양군 강현면 강선리 977,강원도양양군강현면강선리,4283035000,강원도,양양군,강현면,4283035024,강선리,19880423,강원도양양군강현면,4572.0,1.84,2311.0,2261.0,1.02,4572.0,182.0,223.0,408.0,324.0,487.0,898.0,1086.0,627.0,281.0,54.0,2.0,2311.0,2311.0,94.0,114.0,225.0,188.0,273.0,478.0,542.0,294.0,88.0,15.0,0.0,2261.0,2261.0,88.0,109.0,183.0,136.0,214.0,420.0,544.0,333.0,193.0,39.0,2.0
,,,,,,,,,전라북도 전주시 완산구 효천중앙로 50,전라북도 전주시 완산구 효자동2가 1382,전라북도전주시완산구효자동2가,4511171300,전라북도,전주시 완산구,효자3동,4511114100,효자동2가,19920416,전라북도전주시완산구효자3동,14775.0,2.48,6942.0,7833.0,0.89,14775.0,952.0,1502.0,2057.0,1616.0,2091.0,2504.0,2193.0,1215.0,546.0,96.0,3.0,6942.0,6942.0,517.0,752.0,1079.0,809.0,964.0,1056.0,996.0,537.0,210.0,22.0,0.0,7833.0,7833.0,435.0,750.0,978.0,807.0,1127.0,1448.0,1197.0,678.0,336.0,74.0,3.0
,,,,,,,,,전라북도 전주시 완산구 효천중앙로 50,전라북도 전주시 완산구 효자동2가 1382,전라북도전주시완산구효자동2가,4511171400,전라북도,전주시 완산구,효자4동,4511114100,효자동2가,19960901,전라북도전주시완산구효자4동,39621.0,2.45,19280.0,20341.0,0.95,39621.0,4325.0,5005.0,6191.0,5277.0,6942.0,6138.0,3617.0,1415.0,578.0,130.0,3.0,19280.0,19280.0,2227.0,2633.0,3128.0,2501.0,3277.0,2907.0,1748.0,655.0,179.0,24.0,1.0,20341.0,20341.0,2098.0,2372.0,3063.0,2776.0,3665.0,3231.0,1869.0,760.0,399.0,106.0,2.0
,,,,,,,,,전라북도 전주시 완산구 효천중앙로 50,전라북도 전주시 완산구 효자동2가 1382,전라북도전주시완산구효자동2가,4511173000,전라북도,전주시 완산구,효자5동,4511114100,효자동2가,20180701,전라북도전주시완산구효자5동,36836.0,2.1,18432.0,18404.0,1.0,36836.0,2907.0,4551.0,7366.0,5999.0,6798.0,5683.0,2119.0,924.0,426.0,57.0,6.0,18432.0,18432.0,1480.0,2357.0,3663.0,3122.0,3169.0,3002.0,1064.0,404.0,165.0,4.0,2.0,18404.0,18404.0,1427.0,2194.0,3703.0,2877.0,3629.0,2681.0,1055.0,520.0,261.0,53.0,4.0
31200-100263637,송정 하우스디 엔에이치에프,0.0,17.61,140.2,140.2,0.0,0.0,0.0,울산광역시 북구 화산로 140,울산광역시 북구 송정동 1236-3,울산광역시북구송정동,3120057000,울산광역시,북구,송정동,3120012600,송정동,19970715,울산광역시북구송정동,36060.0,2.66,18400.0,17660.0,1.04,36060.0,4364.0,3629.0,4913.0,6143.0,5913.0,6632.0,3025.0,966.0,409.0,66.0,0.0,18400.0,18400.0,2274.0,1869.0,2718.0,3103.0,2907.0,3308.0,1623.0,481.0,108.0,9.0,0.0,17660.0,17660.0,2090.0,1760.0,2195.0,3040.0,3006.0,3324.0,1402.0,485.0,301.0,57.0,0.0
41630-100258264,양주옥정3단지,0.0,181.19,359.31,359.31,0.0,0.0,0.0,경기도 양주시 옥정서로 254,경기도 양주시 옥정동 943,경기도양주시옥정동,4163056000,경기도,양주시,회천4동,4163011400,옥정동,20031019,경기도양주시회천4동,54252.0,2.47,27304.0,26948.0,1.01,54252.0,7625.0,5859.0,5865.0,10031.0,10740.0,6598.0,4490.0,2194.0,738.0,106.0,6.0,27304.0,27304.0,3934.0,2876.0,3000.0,4998.0,5571.0,3354.0,2185.0,1103.0,265.0,18.0,0.0,26948.0,26948.0,3691.0,2983.0,2865.0,5033.0,5169.0,3244.0,2305.0,1091.0,473.0,88.0,6.0
47150-100266172,김천삼락엘에이치아파트,0.0,0.0,103.66,0.0,0.0,0.0,0.0,경상북도 김천시 물망골길 71,경상북도 김천시 삼락동 1296,경상북도김천시삼락동,4715057500,경상북도,김천시,대신동,4715011000,삼락동,19980901,경상북도김천시대신동,25454.0,2.24,12623.0,12831.0,0.98,25454.0,2009.0,3238.0,3768.0,2822.0,4080.0,4305.0,2888.0,1416.0,822.0,100.0,6.0,12623.0,12623.0,1034.0,1677.0,2069.0,1445.0,1970.0,2139.0,1422.0,591.0,251.0,25.0,0.0,12831.0,12831.0,975.0,1561.0,1699.0,1377.0,2110.0,2166.0,1466.0,825.0,571.0,75.0,6.0
48170-40297, ,0.0,57.77,57.77,57.77,0.0,0.0,1.0,경상남도 진주시 문산읍 월아산로 1047-14,경상남도 진주시 문산읍 삼곡리 1139-1,경상남도진주시문산읍삼곡리,4817025000,경상남도,진주시,문산읍,4817025023,삼곡리,19950302,경상남도진주시문산읍,8160.0,2.23,4140.0,4020.0,1.03,8160.0,615.0,635.0,790.0,896.0,1023.0,1382.0,1440.0,819.0,472.0,86.0,2.0,4140.0,4140.0,339.0,339.0,441.0,467.0,558.0,729.0,765.0,357.0,132.0,13.0,0.0,4020.0,4020.0,276.0,296.0,349.0,429.0,465.0,653.0,675.0,462.0,340.0,73.0,2.0
,,,,,,,,,경기도 부천시 중동로 88,경기도 부천시 중동 814,경기도부천시중동,4119061000,경기도,부천시,중동,4119010800,중동,20160704,경기도부천시중동,41337.0,2.36,20444.0,20893.0,0.98,41337.0,2658.0,3816.0,5975.0,5385.0,6245.0,7547.0,6070.0,2391.0,1042.0,196.0,12.0,20444.0,20444.0,1375.0,1982.0,3059.0,2746.0,3084.0,3641.0,3000.0,1160.0,341.0,52.0,4.0,20893.0,20893.0,1283.0,1834.0,2916.0,2639.0,3161.0,3906.0,3070.0,1231.0,701.0,144.0,8.0
,,,,,,,,,경기도 부천시 중동로 88,경기도 부천시 중동 814,경기도부천시중동,4119074200,경기도,부천시,신중동,4119010800,중동,20190701,경기도부천시신중동,130310.0,2.4,62923.0,67387.0,0.93,130310.0,9513.0,11115.0,19145.0,21243.0,20456.0,22380.0,17356.0,5934.0,2660.0,488.0,20.0,62923.0,62923.0,4884.0,5626.0,9323.0,10518.0,9778.0,10330.0,8725.0,2786.0,854.0,94.0,5.0,67387.0,67387.0,4629.0,5489.0,9822.0,10725.0,10678.0,12050.0,8631.0,3148.0,1806.0,394.0,15.0
50130-100313269,제주서귀포혁신도시엘에이치3단지,0.0,0.0,37.59,0.0,0.0,0.0,0.0,제주특별자치도 서귀포시 서호중앙로 56-13,제주특별자치도 서귀포시 서호동 1615-3,제주특별자치도서귀포시서호동,5013059000,제주특별자치도,서귀포시,대륜동,5013010300,서호동,20060701,제주특별자치도서귀포시대륜동,15084.0,2.26,7638.0,7446.0,1.03,15084.0,1572.0,1338.0,1512.0,2218.0,2612.0,2275.0,1943.0,1064.0,477.0,68.0,5.0,7638.0,7638.0,852.0,723.0,804.0,1097.0,1393.0,1169.0,938.0,482.0,170.0,10.0,0.0,7446.0,7446.0,720.0,615.0,708.0,1121.0,1219.0,1106.0,1005.0,582.0,307.0,58.0,5.0
41360-100371232,별가람마을1-2단지,0.0,957.49,14445.29,14172.01,0.0,336.0,0.0,경기도 남양주시 덕송3로 30,경기도 남양주시 별내동 806,경기도남양주시별내동,4136057000,경기도,남양주시,별내동,4136011100,별내동,20120102,경기도남양주시별내동,76076.0,2.45,36991.0,39085.0,0.95,76076.0,8536.0,7023.0,9134.0,12224.0,13732.0,11275.0,8710.0,3755.0,1448.0,223.0,16.0,36991.0,36991.0,4328.0,3465.0,4522.0,5903.0,6859.0,5403.0,4155.0,1803.0,506.0,43.0,4.0,39085.0,39085.0,4208.0,3558.0,4612.0,6321.0,6873.0,5872.0,4555.0,1952.0,942.0,180.0,12.0
30200-100284403,대전봉산엘에이치3단지,0.0,0.0,123.64,0.0,0.0,0.0,0.0,대전광역시 유성구 와룡로136번길 97,대전광역시 유성구 봉산동 302,대전광역시유성구봉산동,3020058000,대전광역시,유성구,구즉동,3020014500,봉산동,19950101,대전광역시유성구구즉동,27765.0,2.34,14198.0,13567.0,1.05,27765.0,2415.0,3039.0,4251.0,4037.0,4709.0,4735.0,2635.0,1174.0,664.0,102.0,4.0,14198.0,14198.0,1231.0,1574.0,2340.0,2186.0,2380.0,2471.0,1327.0,469.0,199.0,21.0,0.0,13567.0,13567.0,1184.0,1465.0,1911.0,1851.0,2329.0,2264.0,1308.0,705.0,465.0,81.0,4.0
48250-102184220,김해율하2엘에이치아파트3단지,0.0,0.0,40.24,0.0,0.0,0.0,0.0,경상남도 김해시 율하5로 14,경상남도 김해시 장유동 899,경상남도김해시장유동,4825063000,경상남도,김해시,장유3동,4825013200,장유동,20130701,경상남도김해시장유3동,72820.0,2.77,36134.0,36686.0,0.98,72820.0,10592.0,11065.0,6705.0,11765.0,16838.0,8621.0,4542.0,1938.0,663.0,89.0,2.0,36134.0,36134.0,5333.0,5680.0,3488.0,5606.0,8267.0,4567.0,2105.0,875.0,196.0,17.0,0.0,36686.0,36686.0,5259.0,5385.0,3217.0,6159.0,8571.0,4054.0,2437.0,1063.0,467.0,72.0,2.0
41131-100316933,고등마을,0.0,763.04,8958.41,8834.32,0.0,168.0,0.0,경기도 성남시 수정구 고등로 57,경기도 성남시 수정구 고등동 578,경기도성남시수정구고등동,4113164000,경기도,성남시 수정구,고등동,4113111200,고등동,19890501,경기도성남시수정구고등동,8757.0,2.15,4331.0,4426.0,0.98,8757.0,749.0,516.0,1357.0,1927.0,1099.0,1324.0,1063.0,515.0,177.0,29.0,1.0,4331.0,4331.0,404.0,254.0,646.0,1001.0,551.0,661.0,511.0,244.0,52.0,7.0,0.0,4426.0,4426.0,345.0,262.0,711.0,926.0,548.0,663.0,552.0,271.0,125.0,22.0,1.0
,,,,,,,,,충청북도 청주시 상당구 동남로 187,충청북도 청주시 상당구 용암동 2943-100,충청북도청주시상당구용암동,4311172000,충청북도,청주시 상당구,용암1동,4311112400,용암동,20030401,충청북도청주시상당구용암1동,54334.0,2.44,27234.0,27100.0,1.0,54334.0,5396.0,6295.0,7549.0,7548.0,9399.0,9170.0,5747.0,2088.0,973.0,167.0,2.0,27234.0,27234.0,2752.0,3310.0,4053.0,3829.0,4580.0,4543.0,2932.0,915.0,292.0,28.0,0.0,27100.0,27100.0,2644.0,2985.0,3496.0,3719.0,4819.0,4627.0,2815.0,1173.0,681.0,139.0,2.0
,,,,,,,,,충청북도 청주시 상당구 동남로 187,충청북도 청주시 상당구 용암동 2943-100,충청북도청주시상당구용암동,4311173000,충청북도,청주시 상당구,용암2동,4311112400,용암동,20030401,충청북도청주시상당구용암2동,40058.0,2.53,19743.0,20315.0,0.97,40058.0,4441.0,4294.0,5622.0,6055.0,6746.0,6817.0,3963.0,1399.0,615.0,102.0,4.0,19743.0,19743.0,2225.0,2234.0,3015.0,2993.0,3287.0,3198.0,1966.0,623.0,178.0,24.0,0.0,20315.0,20315.0,2216.0,2060.0,2607.0,3062.0,3459.0,3619.0,1997.0,776.0,437.0,78.0,4.0
,,,,,,,,,강원도 원주시 치악로 1989,강원도 원주시 태장동 700-40,강원도원주시태장동,4213061000,강원도,원주시,태장1동,4213011200,태장동,19880423,강원도원주시태장1동,10054.0,2.19,5043.0,5011.0,1.01,10054.0,754.0,1108.0,1050.0,1062.0,1727.0,1725.0,1448.0,743.0,394.0,40.0,3.0,5043.0,5043.0,387.0,579.0,562.0,542.0,870.0,916.0,717.0,316.0,146.0,8.0,0.0,5011.0,5011.0,367.0,529.0,488.0,520.0,857.0,809.0,731.0,427.0,248.0,32.0,3.0
,,,,,,,,,강원도 원주시 치악로 1989,강원도 원주시 태장동 700-40,강원도원주시태장동,4213062000,강원도,원주시,태장2동,4213011200,태장동,19880423,강원도원주시태장2동,24712.0,2.21,12318.0,12394.0,0.99,24712.0,1705.0,2573.0,3000.0,2703.0,4058.0,4528.0,3551.0,1565.0,910.0,117.0,2.0,12318.0,12318.0,888.0,1340.0,1604.0,1402.0,2057.0,2280.0,1741.0,672.0,307.0,27.0,0.0,12394.0,12394.0,817.0,1233.0,1396.0,1301.0,2001.0,2248.0,1810.0,893.0,603.0,90.0,2.0
29200-100326419,광주첨단엘에이치1단지,0.0,0.0,11.45,11.45,0.0,0.0,0.0,광주광역시 광산구 첨단중앙로152번길 6-8,광주광역시 광산구 쌍암동 657-4,광주광역시광산구쌍암동,2920062400,광주광역시,광산구,첨단1동,2920011600,쌍암동,20030630,광주광역시광산구첨단1동,27517.0,2.67,13655.0,13862.0,0.99,27517.0,1973.0,3422.0,5104.0,3451.0,4292.0,5516.0,2434.0,830.0,418.0,75.0,2.0,13655.0,13655.0,1007.0,1726.0,2693.0,1769.0,1955.0,2655.0,1316.0,369.0,153.0,11.0,1.0,13862.0,13862.0,966.0,1696.0,2411.0,1682.0,2337.0,2861.0,1118.0,461.0,265.0,64.0,1.0
29200-100326419,광주첨단엘에이치1단지,0.0,0.0,11.45,11.45,0.0,0.0,0.0,광주광역시 광산구 첨단중앙로152번길 6-8,광주광역시 광산구 쌍암동 657-4,광주광역시광산구쌍암동,2920062600,광주광역시,광산구,첨단2동,2920011600,쌍암동,20030630,광주광역시광산구첨단2동,43428.0,2.4,21875.0,21553.0,1.01,43428.0,3740.0,5531.0,7869.0,5798.0,7937.0,7701.0,2984.0,1171.0,612.0,81.0,4.0,21875.0,21875.0,1916.0,2861.0,4166.0,3024.0,3751.0,3926.0,1564.0,478.0,178.0,11.0,0.0,21553.0,21553.0,1824.0,2670.0,3703.0,2774.0,4186.0,3775.0,1420.0,693.0,434.0,70.0,4.0
29200-100326536,광주첨단엘에이치2단지,0.0,0.0,23.95,23.95,0.0,0.0,0.0,광주광역시 광산구 임방울대로825번길 9,광주광역시 광산구 쌍암동 683-2,광주광역시광산구쌍암동,2920062400,광주광역시,광산구,첨단1동,2920011600,쌍암동,20030630,광주광역시광산구첨단1동,27517.0,2.67,13655.0,13862.0,0.99,27517.0,1973.0,3422.0,5104.0,3451.0,4292.0,5516.0,2434.0,830.0,418.0,75.0,2.0,13655.0,13655.0,1007.0,1726.0,2693.0,1769.0,1955.0,2655.0,1316.0,369.0,153.0,11.0,1.0,13862.0,13862.0,966.0,1696.0,2411.0,1682.0,2337.0,2861.0,1118.0,461.0,265.0,64.0,1.0
29200-100326536,광주첨단엘에이치2단지,0.0,0.0,23.95,23.95,0.0,0.0,0.0,광주광역시 광산구 임방울대로825번길 9,광주광역시 광산구 쌍암동 683-2,광주광역시광산구쌍암동,2920062600,광주광역시,광산구,첨단2동,2920011600,쌍암동,20030630,광주광역시광산구첨단2동,43428.0,2.4,21875.0,21553.0,1.01,43428.0,3740.0,5531.0,7869.0,5798.0,7937.0,7701.0,2984.0,1171.0,612.0,81.0,4.0,21875.0,21875.0,1916.0,2861.0,4166.0,3024.0,3751.0,3926.0,1564.0,478.0,178.0,11.0,0.0,21553.0,21553.0,1824.0,2670.0,3703.0,2774.0,4186.0,3775.0,1420.0,693.0,434.0,70.0,4.0
29155-130041501,광주효천1엘에이치3단지,0.0,85.5,85.5,85.5,0.0,0.0,0.0,광주광역시 남구 효천중앙로 35,광주광역시 남구 임암동 731,광주광역시남구임암동,2915572000,광주광역시,남구,송암동,2915511100,임암동,19950301,광주광역시남구송암동,20631.0,2.6,10018.0,10613.0,0.94,20631.0,3084.0,2129.0,2413.0,3730.0,3646.0,2564.0,1885.0,769.0,337.0,72.0,2.0,10018.0,10018.0,1613.0,1082.0,1231.0,1786.0,1802.0,1194.0,844.0,352.0,106.0,8.0,0.0,10613.0,10613.0,1471.0,1047.0,1182.0,1944.0,1844.0,1370.0,1041.0,417.0,231.0,64.0,2.0
41630-100285283,양주고읍 LH 13단지 아파트,0.0,496.83,5147.55,5098.44,0.0,164.0,0.0,경기도 양주시 고읍남로 94,경기도 양주시 광사동 717,경기도양주시광사동,4163052000,경기도,양주시,양주2동,4163010600,광사동,20031019,경기도양주시양주2동,50148.0,2.6,24499.0,25649.0,0.96,50148.0,4641.0,6962.0,5441.0,5240.0,10097.0,7590.0,5312.0,3343.0,1336.0,179.0,7.0,24499.0,24499.0,2339.0,3517.0,2751.0,2538.0,4960.0,3952.0,2361.0,1519.0,517.0,45.0,0.0,25649.0,25649.0,2302.0,3445.0,2690.0,2702.0,5137.0,3638.0,2951.0,1824.0,819.0,134.0,7.0
41220-100464994,평택고덕엘에이치17단지,0.0,0.0,116.99,0.0,0.0,0.0,0.0,경기도 평택시 고덕면 고덕여염로 20,경기도 평택시 고덕면 여염리 4572-1,경기도평택시고덕면여염리,4122033000,경기도,평택시,고덕면,4122033029,여염리,19950510,경기도평택시고덕면,27363.0,2.18,14508.0,12855.0,1.13,27363.0,3056.0,2086.0,4237.0,5457.0,4420.0,3960.0,2421.0,1084.0,542.0,99.0,1.0,14508.0,14508.0,1525.0,1050.0,2476.0,3029.0,2453.0,2048.0,1201.0,520.0,189.0,16.0,1.0,12855.0,12855.0,1531.0,1036.0,1761.0,2428.0,1967.0,1912.0,1220.0,564.0,353.0,83.0,0.0
,,,,,,,,,충청북도 청주시 상당구 월운로 146,충청북도 청주시 상당구 용암동 2944-41,충청북도청주시상당구용암동,4311172000,충청북도,청주시 상당구,용암1동,4311112400,용암동,20030401,충청북도청주시상당구용암1동,54334.0,2.44,27234.0,27100.0,1.0,54334.0,5396.0,6295.0,7549.0,7548.0,9399.0,9170.0,5747.0,2088.0,973.0,167.0,2.0,27234.0,27234.0,2752.0,3310.0,4053.0,3829.0,4580.0,4543.0,2932.0,915.0,292.0,28.0,0.0,27100.0,27100.0,2644.0,2985.0,3496.0,3719.0,4819.0,4627.0,2815.0,1173.0,681.0,139.0,2.0
,,,,,,,,,충청북도 청주시 상당구 월운로 146,충청북도 청주시 상당구 용암동 2944-41,충청북도청주시상당구용암동,4311173000,충청북도,청주시 상당구,용암2동,4311112400,용암동,20030401,충청북도청주시상당구용암2동,40058.0,2.53,19743.0,20315.0,0.97,40058.0,4441.0,4294.0,5622.0,6055.0,6746.0,6817.0,3963.0,1399.0,615.0,102.0,4.0,19743.0,19743.0,2225.0,2234.0,3015.0,2993.0,3287.0,3198.0,1966.0,623.0,178.0,24.0,0.0,20315.0,20315.0,2216.0,2060.0,2607.0,3062.0,3459.0,3619.0,1997.0,776.0,437.0,78.0,4.0
31200-100267497,울산송정 LH 2단지,0.0,23.1,23.1,23.1,0.0,0.0,0.0,울산광역시 북구 박상진2로 82,울산광역시 북구 화봉동 1486,울산광역시북구화봉동,3120057000,울산광역시,북구,송정동,3120012500,화봉동,19970715,울산광역시북구송정동,36060.0,2.66,18400.0,17660.0,1.04,36060.0,4364.0,3629.0,4913.0,6143.0,5913.0,6632.0,3025.0,966.0,409.0,66.0,0.0,18400.0,18400.0,2274.0,1869.0,2718.0,3103.0,2907.0,3308.0,1623.0,481.0,108.0,9.0,0.0,17660.0,17660.0,2090.0,1760.0,2195.0,3040.0,3006.0,3324.0,1402.0,485.0,301.0,57.0,0.0
46770-100242407,고흥남계엘에이치1단지,12041.6,0.0,92.93,92.93,0.7717411999999999,0.0,0.0,전라남도 고흥군 고흥읍 터미널길 17-35,전라남도 고흥군 고흥읍 등암리 1680,전라남도고흥군고흥읍등암리,4677025000,전라남도,고흥군,고흥읍,4677025024,등암리,19880423,전라남도고흥군고흥읍,12462.0,2.12,6125.0,6337.0,0.97,12462.0,996.0,1398.0,1236.0,1147.0,1844.0,1982.0,1833.0,1227.0,663.0,126.0,10.0,6125.0,6125.0,493.0,755.0,691.0,558.0,914.0,1056.0,851.0,573.0,212.0,20.0,2.0,6337.0,6337.0,503.0,643.0,545.0,589.0,930.0,926.0,982.0,654.0,451.0,106.0,8.0
27140-100278481,대구연경엘에이치천년나무2단지,0.0,826.3,11135.19,11038.83,0.0,196.0,0.0,대구광역시 동구 연경지묘로 153,대구광역시 동구 지묘동 1316,대구광역시동구지묘동,2714076000,대구광역시,동구,공산동,2714014500,지묘동,19980901,대구광역시동구공산동,21643.0,2.19,10616.0,11027.0,0.96,21643.0,1310.0,1477.0,2389.0,2635.0,3011.0,3837.0,3568.0,2188.0,1078.0,147.0,3.0,10616.0,10616.0,631.0,765.0,1323.0,1429.0,1474.0,1828.0,1737.0,1023.0,379.0,25.0,2.0,11027.0,11027.0,679.0,712.0,1066.0,1206.0,1537.0,2009.0,1831.0,1165.0,699.0,122.0,1.0
,,,,,,,,,충청북도 청주시 상당구 호미로 137,충청북도 청주시 상당구 용암동 2942-73,충청북도청주시상당구용암동,4311172000,충청북도,청주시 상당구,용암1동,4311112400,용암동,20030401,충청북도청주시상당구용암1동,54334.0,2.44,27234.0,27100.0,1.0,54334.0,5396.0,6295.0,7549.0,7548.0,9399.0,9170.0,5747.0,2088.0,973.0,167.0,2.0,27234.0,27234.0,2752.0,3310.0,4053.0,3829.0,4580.0,4543.0,2932.0,915.0,292.0,28.0,0.0,27100.0,27100.0,2644.0,2985.0,3496.0,3719.0,4819.0,4627.0,2815.0,1173.0,681.0,139.0,2.0
,,,,,,,,,충청북도 청주시 상당구 호미로 137,충청북도 청주시 상당구 용암동 2942-73,충청북도청주시상당구용암동,4311173000,충청북도,청주시 상당구,용암2동,4311112400,용암동,20030401,충청북도청주시상당구용암2동,40058.0,2.53,19743.0,20315.0,0.97,40058.0,4441.0,4294.0,5622.0,6055.0,6746.0,6817.0,3963.0,1399.0,615.0,102.0,4.0,19743.0,19743.0,2225.0,2234.0,3015.0,2993.0,3287.0,3198.0,1966.0,623.0,178.0,24.0,0.0,20315.0,20315.0,2216.0,2060.0,2607.0,3062.0,3459.0,3619.0,1997.0,776.0,437.0,78.0,4.0
41430-100217632,오봉산마을 1단지,0.0,684.2,5220.8,5177.4,0.0,92.0,0.0,경기도 의왕시 행복마을3로 18,경기도 의왕시 고천동 61-6,경기도의왕시고천동,4143051000,경기도,의왕시,고천동,4143010100,고천동,19890101,경기도의왕시고천동,14382.0,2.13,7302.0,7080.0,1.03,14382.0,882.0,932.0,2440.0,2636.0,1708.0,2019.0,2240.0,1003.0,438.0,82.0,2.0,7302.0,7302.0,475.0,495.0,1258.0,1447.0,902.0,947.0,1107.0,498.0,154.0,18.0,1.0,7080.0,7080.0,407.0,437.0,1182.0,1189.0,806.0,1072.0,1133.0,505.0,284.0,64.0,1.0
50130-100340536,서귀포서홍 행복주택,0.0,0.0,67.98,0.0,0.0,0.0,0.0,제주특별자치도 서귀포시 장수로 115,제주특별자치도 서귀포시 서홍동 355-1,제주특별자치도서귀포시서홍동,5013054000,제주특별자치도,서귀포시,천지동,5013010600,서홍동,20060701,제주특별자치도서귀포시천지동,3466.0,1.77,1754.0,1712.0,1.02,3466.0,165.0,233.0,340.0,360.0,512.0,683.0,630.0,359.0,164.0,20.0,0.0,1754.0,1754.0,85.0,128.0,187.0,197.0,272.0,371.0,296.0,154.0,59.0,5.0,0.0,1712.0,1712.0,80.0,105.0,153.0,163.0,240.0,312.0,334.0,205.0,105.0,15.0,0.0
50130-100340536,서귀포서홍 행복주택,0.0,0.0,67.98,0.0,0.0,0.0,0.0,제주특별자치도 서귀포시 장수로 115,제주특별자치도 서귀포시 서홍동 355-1,제주특별자치도서귀포시서홍동,5013058000,제주특별자치도,서귀포시,서홍동,5013010600,서홍동,20060701,제주특별자치도서귀포시서홍동,10925.0,2.44,5401.0,5524.0,0.98,10925.0,1191.0,1436.0,1236.0,1206.0,2003.0,1643.0,1153.0,720.0,292.0,41.0,4.0,5401.0,5401.0,591.0,710.0,659.0,555.0,1006.0,862.0,568.0,330.0,107.0,12.0,1.0,5524.0,5524.0,600.0,726.0,577.0,651.0,997.0,781.0,585.0,390.0,185.0,29.0,3.0
42110-100311797,춘천우두엘에이치천년나무3단지,0.0,0.0,59.41,59.41,0.0,0.0,0.0,강원도 춘천시 우두1길 40,강원도 춘천시 우두동 1088,강원도춘천시우두동,4211070500,강원도,춘천시,신사우동,4211011800,우두동,19981012,강원도춘천시신사우동,23027.0,2.41,11585.0,11442.0,1.01,23027.0,2271.0,2287.0,2861.0,3097.0,3609.0,3504.0,2874.0,1540.0,848.0,134.0,2.0,11585.0,11585.0,1211.0,1223.0,1626.0,1518.0,1812.0,1793.0,1367.0,694.0,311.0,30.0,0.0,11442.0,11442.0,1060.0,1064.0,1235.0,1579.0,1797.0,1711.0,1507.0,846.0,537.0,104.0,2.0
