col_comb,cb1,svr,cb2,rf,gb,cb3
"['0~19 인구수', '총세대수*전용면적', '공공임대(10년)', '공가수']",129.7481334443458,143.30545164666023,128.12123097773687,130.4981275593737,129.6068010952355,129.28870767612074
"['0~19 인구수', '총세대수*전용면적', '공공임대(5년)', '공가수']",136.61746654975047,143.3049459628078,135.9110535098192,135.94704733552857,136.76141855272445,136.55300132397937
"['0~19 인구수', '총세대수*전용면적', '남/여_40~69세', '공가수']",138.2389718938779,143.30024443939115,136.92930366825442,134.6807220759618,131.5040092269651,138.46571632434646
"['0~19 인구수', '총세대수*전용면적', '공공임대(50년)', '공가수']",137.45959168943165,143.30324618137786,135.5863205785941,135.63302629055227,137.06105930860153,135.94908092945334
"['0~19 인구수', '총세대수*전용면적', '전용면적*연면적', '공가수']",133.46780110116447,140.8904927312866,131.51486133039066,137.08850563159157,134.20606141799436,135.2454224971492
"['0~19 인구수', '총세대수*전용면적', 'subway_dist', '공가수']",134.2249564627881,143.30227930931642,133.8598272606734,139.93679479794346,138.8698610049446,136.28589264576334
"['0~19 인구수', '총세대수*전용면적', '환승역 수', '공가수']",137.82642188253197,143.30152818549195,135.42763132895556,135.6867817878654,138.93557191149708,138.0712783769373
"['0~19 인구수', '총세대수*전용면적', '남/여_20~39세', '공가수']",135.28739707934847,143.30461970404167,132.56239722596177,136.99423187837823,137.76725214309482,136.6841122812632
"['0~19 인구수', '총세대수*전용면적', '총인구수', '공가수']",134.9223486377629,143.70569541871728,134.71665556553975,137.97872002599402,136.2348347043516,136.46999254684653
"['0~19 인구수', '총세대수*전용면적', '남/여비율', '공가수']",140.1922498864284,143.30033886649804,139.28984603130007,143.21396810613672,138.55623023911886,140.46219753849243
"['0~19 인구수', '총세대수*전용면적', '40~69 인구수', '공가수']",135.28145170929542,143.29744019524327,133.39669129633103,133.97963351974929,133.98194170644123,133.81909323063363
"['0~19 인구수', '총세대수*전용면적', '세대당_인구', '공가수']",134.68107953186808,143.29939803412313,134.69038794262158,136.8140658977207,133.78695840091834,139.52913853517617
"['0~19 인구수', '총세대수*전용면적', '임대보증금', '공가수']",127.88023322282307,137.51366402678724,127.87278314382493,128.52748125580587,126.36536960255826,131.16416666980663
"['0~19 인구수', '총세대수*전용면적', '상가비율', '공가수']",132.0190656356064,143.30326444862956,131.35867643701778,132.29368053625083,132.46591008625452,130.5884130268734
"['0~19 인구수', '총세대수*전용면적', '임대료', '공가수']",124.59439128156365,127.02855102361022,121.49035737354443,124.79629255325997,126.30500280723871,124.34305119367241
"['0~19 인구수', '장기전세', '영구임대', '공가수']",139.057350966028,135.27034019893668,136.20319510649702,143.89372562976604,134.6461372861645,140.78835200545214
"['0~19 인구수', '장기전세', '전용면적별세대수', '공가수']",138.57888408728772,138.112141498722,137.82363514068498,137.4296700175825,134.30708311905923,139.08507685381284
"['0~19 인구수', '장기전세', '버스정류장', '공가수']",141.48331421087096,133.82668071057307,138.55111780031615,143.78419565556055,135.5017877439741,143.26921899787143
"['0~19 인구수', '장기전세', '20~39 인구수', '공가수']",138.94977994241992,128.00364253748748,135.12917045485747,139.40108923393103,132.5581549865657,139.34584659768188
"['0~19 인구수', '장기전세', '총세대수', '공가수']",142.87547050936627,135.95232306683732,139.2381832949249,142.52898044829254,140.6852399019179,143.0866350406422
"['0~19 인구수', '장기전세', '지하철역', '공가수']",145.43572081309725,135.35619451071386,140.6961709860616,150.6421193373262,138.94645029473674,147.46867041790014
"['0~19 인구수', '장기전세', '공가비율', '공가수']",143.58076173679655,135.46522781606023,140.70275122765688,146.5796059565384,141.12238509996945,143.9095581608743
"['0~19 인구수', '장기전세', '공공분양', '공가수']",143.22029910947316,135.45198956117528,138.0134559098994,147.71464331454135,137.8040309437602,146.22944720982917
"['0~19 인구수', '장기전세', '행복주택', '공가수']",144.4299629254562,135.45361512370155,140.1551874006072,148.39667891168583,138.89946336930407,144.74547953965885
"['0~19 인구수', '장기전세', '국민임대', '공가수']",143.2026264753985,135.38085208982162,137.3424980667666,144.35786718801614,136.37598470888858,142.2773330933453
"['0~19 인구수', '장기전세', '전용면적/임대료', '공가수']",130.2792627350305,140.11458551980684,129.16650260395826,131.94555600088967,129.98932585675402,133.6622249861204
"['0~19 인구수', '장기전세', '총세대수/전용면적', '공가수']",126.22222737704074,124.8019144795167,124.03660770616136,130.83660349304375,129.17024262097442,129.6677810178858
"['0~19 인구수', '장기전세', '전용면적/연면적', '공가수']",136.9769903145585,134.10889290684426,134.7940625817907,139.51631415140878,135.63473314853613,137.76312280459808
"['0~19 인구수', '장기전세', '공가비율*전용면적별세대수', '공가수']",139.28970406990322,136.12709771292745,137.3694184563496,140.85434569464718,137.5285934254542,139.83866101131133
"['0~19 인구수', '장기전세', '남/여_70세이상', '공가수']",137.3947624395615,135.46315384720248,136.119093726253,140.94982020861494,137.50687757839026,136.7090046506492
"['0~19 인구수', '장기전세', '공가비율*임대료', '공가수']",133.85984687841443,144.82127100675206,132.0711315837166,134.67261406040674,127.15483534582191,135.3250970398275
"['0~19 인구수', '장기전세', '전용면적/전용면적별세대수', '공가수']",132.38502229870517,135.3900370443945,129.18800423047045,132.13958446023116,130.75641327753462,136.5267394213209
"['0~19 인구수', '장기전세', '70세이상 인구수', '공가수']",140.8989183935246,138.69337290072207,139.20115852294512,142.12853554821908,138.93950319051197,145.550725805573
"['0~19 인구수', '장기전세', '공가비율*연면적', '공가수']",137.59864106832734,139.90627357892487,134.8551448112044,142.86566492379944,138.87992511397778,139.07915719588436
"['0~19 인구수', '장기전세', '남/여_0~19세', '공가수']",136.61364571580734,135.46518827183618,133.74342979617367,141.05713915311696,134.83560467015974,138.14768198593
"['0~19 인구수', '장기전세', '총세대수*전용면적', '공가수']",137.18939737623387,143.3037662736866,135.36465100496997,135.92040818174266,137.4785042533928,137.2286892062228
"['0~19 인구수', '장기전세', '전용면적별세대수*전용면적', '공가수']",128.75408157819714,144.93189846230962,130.1919367465742,137.07442337275336,128.37993281206045,132.34341924395358
"['0~19 인구수', '장기전세', '공공임대(분납)', '공가수']",143.28082040895387,135.46765319656964,138.93401888025693,147.83238591004852,138.49610372350554,144.46722014350718
"['0~19 인구수', '장기전세', '공가비율*전용면적', '공가수']",129.263293332832,134.9207373797341,128.58548090867612,132.92033301275927,130.14948157495175,132.75855561890697
"['0~19 인구수', '장기전세', '공공임대(10년)', '공가수']",134.2732795542432,134.9829348061603,130.06408669532692,139.3610388194562,129.32365878389277,135.15222483220109
"['0~19 인구수', '장기전세', '공공임대(5년)', '공가수']",143.18597006597366,135.47182843630648,138.34280726170363,147.64047592406874,139.15219712576032,143.05709745444906
"['0~19 인구수', '장기전세', '남/여_40~69세', '공가수']",135.86852137727573,135.48426915883542,139.17397261302781,137.6021840208785,131.6692699416232,143.03663494739686
"['0~19 인구수', '장기전세', '공공임대(50년)', '공가수']",143.59658003333158,135.45002159339123,137.8455443121374,147.49518440702977,138.25255699959533,144.38604830150308
"['0~19 인구수', '장기전세', '전용면적*연면적', '공가수']",135.29602961127407,142.03373676771932,133.7349623988254,138.77624059972987,131.01618430793707,135.29832048364182
"['0~19 인구수', '장기전세', 'subway_dist', '공가수']",135.75051291989058,135.48204987359355,130.70137768840536,143.5408314053567,140.41240444330296,137.53135616886507
"['0~19 인구수', '장기전세', '환승역 수', '공가수']",144.50767784272261,135.5506338383698,141.3270297535099,146.5796002781717,137.79886687211243,147.8343591538489
"['0~19 인구수', '장기전세', '남/여_20~39세', '공가수']",142.0639907757857,135.4853189767406,140.93081649106782,145.90183108632328,138.38225757903737,149.08025133721696
"['0~19 인구수', '장기전세', '총인구수', '공가수']",136.78534538991067,144.05278465157738,135.73331214621822,144.52588560405394,134.6775931416342,139.909069449737
"['0~19 인구수', '장기전세', '남/여비율', '공가수']",143.92604370948146,135.48378798631722,140.89000134731683,150.64839870595011,140.30438102119084,145.05222391582117
"['0~19 인구수', '장기전세', '40~69 인구수', '공가수']",139.63735872625654,138.44140185981527,138.55335557719613,138.39714649381494,135.0348123088733,140.8334099646318
"['0~19 인구수', '장기전세', '세대당_인구', '공가수']",138.9990184706472,135.49439846462593,137.1431162108109,144.1037332440031,135.96571366816926,141.72446417943803
"['0~19 인구수', '장기전세', '임대보증금', '공가수']",127.59824583405302,137.51581656102948,127.10458541390919,125.4275986266703,126.61838573769214,129.396009539358
"['0~19 인구수', '장기전세', '상가비율', '공가수']",137.61922518036772,135.41550419085812,135.6650023178331,145.60054992971536,135.00767779217892,139.52690254679447
"['0~19 인구수', '장기전세', '임대료', '공가수']",125.19840594863994,130.1529634577316,125.12760203694484,124.54904830320011,124.57198757476007,126.86467995595918
"['0~19 인구수', '전용면적별세대수*전용면적', '영구임대', '공가수']",128.23020401130117,144.92826560639122,126.9553421115281,134.19994238886335,126.70033000834322,131.4103021580265
"['0~19 인구수', '전용면적별세대수*전용면적', '전용면적별세대수', '공가수']",125.97003032561504,142.52559074838624,128.20711407330063,129.11001081306517,122.99462050044977,128.98303426755928
"['0~19 인구수', '전용면적별세대수*전용면적', '버스정류장', '공가수']",129.64003680739302,144.9309202181682,130.00574011459375,134.53173359229908,128.87777287979398,135.6194568956741
"['0~19 인구수', '전용면적별세대수*전용면적', '20~39 인구수', '공가수']",128.18308919245257,144.70151965490282,127.97134605974615,131.8475699567078,125.7465938281119,131.2892396950151
"['0~19 인구수', '전용면적별세대수*전용면적', '총세대수', '공가수']",128.3585125582547,139.8701491883151,128.54509788208279,132.06454085476904,131.64423443866582,131.78452632365844
"['0~19 인구수', '전용면적별세대수*전용면적', '지하철역', '공가수']",134.72213215864195,144.9252682190782,132.65830283035447,138.17826777906532,128.929860650922,139.27296418846694
"['0~19 인구수', '전용면적별세대수*전용면적', '공가비율', '공가수']",130.77851152873123,144.92767382541504,131.97689021349888,133.65887898445555,130.88541290345805,133.88998344128794
"['0~19 인구수', '전용면적별세대수*전용면적', '공공분양', '공가수']",129.54630653657057,144.92611452622384,129.29497551849462,136.75380657047825,128.03647362667175,134.18830597644848
"['0~19 인구수', '전용면적별세대수*전용면적', '행복주택', '공가수']",131.30191836916237,144.93181337946032,130.47379943207503,137.2196915163708,129.58298932688325,135.58569202893915
"['0~19 인구수', '전용면적별세대수*전용면적', '국민임대', '공가수']",130.82432542222892,144.93668246760606,128.232356004706,134.86143511309177,127.59848275782738,130.89795235782168
"['0~19 인구수', '전용면적별세대수*전용면적', '전용면적/임대료', '공가수']",125.88173321463003,140.4504401174138,127.41213556139932,129.02004351325363,127.24900360546705,131.03822082194046
"['0~19 인구수', '전용면적별세대수*전용면적', '총세대수/전용면적', '공가수']",122.2831969120377,144.88237823042272,119.42445494998245,128.25419627631192,123.29555279386327,120.93104749122013
"['0~19 인구수', '전용면적별세대수*전용면적', '전용면적/연면적', '공가수']",127.83171078984932,144.92281189296054,129.63032314959617,132.65171775408277,129.2184753524905,129.60009294804587
"['0~19 인구수', '전용면적별세대수*전용면적', '공가비율*전용면적별세대수', '공가수']",131.87229429045624,144.9353884035773,132.65533714818932,136.63765645563586,127.94338332390343,135.1599456210976
"['0~19 인구수', '전용면적별세대수*전용면적', '남/여_70세이상', '공가수']",128.34203224965032,144.92350195223304,130.27777613559388,131.83344627765717,130.6935098428387,129.76151887446056
"['0~19 인구수', '전용면적별세대수*전용면적', '공가비율*임대료', '공가수']",125.36222561366728,144.36984637814425,125.91640935404669,126.88927285728323,124.12076837526214,127.39723292743179
"['0~19 인구수', '전용면적별세대수*전용면적', '전용면적/전용면적별세대수', '공가수']",124.68449792802389,144.92436589513804,123.07461738625435,126.65061530450983,125.2109748916449,128.29195317625175
"['0~19 인구수', '전용면적별세대수*전용면적', '70세이상 인구수', '공가수']",133.26064718560863,144.90588456008786,131.55159245044598,129.35138736480357,127.14179383273736,133.75802044311416
"['0~19 인구수', '전용면적별세대수*전용면적', '공가비율*연면적', '공가수']",129.24335045797642,144.835511636904,129.2199378019337,134.98951955967556,132.47927242103032,132.79560795643857
"['0~19 인구수', '전용면적별세대수*전용면적', '남/여_0~19세', '공가수']",129.18788672203547,144.9303467315814,129.06020783867794,134.3413443420654,129.44512604717968,134.7639394470415
"['0~19 인구수', '전용면적별세대수*전용면적', '총세대수*전용면적', '공가수']",128.978035072878,140.66558404179762,129.07883391649554,132.09742816087402,129.41123955648428,130.96651544680765
"['0~19 인구수', '전용면적별세대수*전용면적', '장기전세', '공가수']",128.75408157819714,144.93189846230976,130.1919367465742,137.3399357751426,128.29506417861688,132.34341924395358
"['0~19 인구수', '전용면적별세대수*전용면적', '공공임대(분납)', '공가수']",129.88588382438917,144.92439953874597,131.2754381121102,136.70804990204178,127.82126699935323,132.68651893058353
"['0~19 인구수', '전용면적별세대수*전용면적', '공가비율*전용면적', '공가수']",125.75059791517761,144.92477727449457,126.21824605334902,129.14957188965917,125.4197639563999,128.45641854619663
"['0~19 인구수', '전용면적별세대수*전용면적', '공공임대(10년)', '공가수']",125.87410127261288,144.92502190208108,126.91643180883452,132.7514870189889,126.31145367244646,130.74008188427453
"['0~19 인구수', '전용면적별세대수*전용면적', '공공임대(5년)', '공가수']",131.60847896358015,144.92485204106237,129.09212853168057,137.26963711779635,128.15574969480036,135.7958657227705
"['0~19 인구수', '전용면적별세대수*전용면적', '남/여_40~69세', '공가수']",131.83108768241627,144.92409484577328,132.33277802980646,132.76534030623571,127.25073068471711,131.47889154813032
"['0~19 인구수', '전용면적별세대수*전용면적', '공공임대(50년)', '공가수']",129.86636452698167,144.9244628183804,130.60787016468612,136.7764290812823,128.91989785828517,134.89270904315887
"['0~19 인구수', '전용면적별세대수*전용면적', '전용면적*연면적', '공가수']",131.36001689058148,140.94974136906023,129.6516092165194,135.1883646934412,129.85991679053012,133.30950768260197
"['0~19 인구수', '전용면적별세대수*전용면적', 'subway_dist', '공가수']",124.62247439937269,144.92449584075484,125.15863157477756,130.15967072075344,131.39198399633702,129.48054055369792
"['0~19 인구수', '전용면적별세대수*전용면적', '환승역 수', '공가수']",129.99247504891792,144.92696713919628,129.1243578305046,133.6962736973982,126.5856061684442,133.11348299627082
"['0~19 인구수', '전용면적별세대수*전용면적', '남/여_20~39세', '공가수']",134.34144899088875,144.92930306984414,132.7909323691076,137.17983751618812,127.66058369543362,137.09081004201508
"['0~19 인구수', '전용면적별세대수*전용면적', '총인구수', '공가수']",127.87168724057442,143.17350543261244,129.7544645185732,133.4338392009033,127.45858296517035,130.8838005121624
"['0~19 인구수', '전용면적별세대수*전용면적', '남/여비율', '공가수']",133.7695731269161,144.9347377467273,134.6161081192508,137.86892722550078,132.1895332936228,137.0227889275689
"['0~19 인구수', '전용면적별세대수*전용면적', '40~69 인구수', '공가수']",128.30345324534656,144.40661786330648,129.07419461620606,129.0529958293667,127.24050272812485,128.83131322989624
"['0~19 인구수', '전용면적별세대수*전용면적', '세대당_인구', '공가수']",127.77091099063455,144.92834387185985,128.30284088373008,131.4096866859782,127.10742487634317,131.4664592433071
"['0~19 인구수', '전용면적별세대수*전용면적', '임대보증금', '공가수']",123.11094866257277,137.5072519155876,126.47040925677041,125.49538656343263,122.19399658833822,126.48801780846149
"['0~19 인구수', '전용면적별세대수*전용면적', '상가비율', '공가수']",126.21352155622249,144.92188079806948,128.36181529501482,133.62055055103238,127.20999395726885,129.1982757230263
"['0~19 인구수', '전용면적별세대수*전용면적', '임대료', '공가수']",122.74499270783254,130.08239800745872,121.66711711876194,124.24691757998622,121.9918779460797,122.5351539949271
"['0~19 인구수', '공공임대(분납)', '영구임대', '공가수']",137.69321523069902,135.22711101852164,137.15322187277866,144.09852116262752,135.1665954052313,141.73545918332306
"['0~19 인구수', '공공임대(분납)', '전용면적별세대수', '공가수']",137.21754212553452,138.11513482744107,136.86775972981323,137.4278191794271,135.80908194717617,138.8165332947095
"['0~19 인구수', '공공임대(분납)', '버스정류장', '공가수']",139.9468076652525,133.82513576797928,137.5162748100323,143.99564976771805,135.35568724546812,145.5295315930935
"['0~19 인구수', '공공임대(분납)', '20~39 인구수', '공가수']",138.73078854707236,127.99385918568937,135.45322854154128,138.98773720424555,133.10426275124678,139.40362312339207
"['0~19 인구수', '공공임대(분납)', '총세대수', '공가수']",141.32422109379308,135.94955240813883,138.96553136772803,142.744647873092,140.04008863914265,144.79650009976064
"['0~19 인구수', '공공임대(분납)', '지하철역', '공가수']",142.4993530178941,135.3569445273153,139.4437006633118,150.2109270617891,138.91406374798288,145.4088905832694
"['0~19 인구수', '공공임대(분납)', '공가비율', '공가수']",143.0121638670093,135.4716337868352,142.79948069304345,146.47995297809047,141.5792267104817,146.14701275479877
"['0~19 인구수', '공공임대(분납)', '공공분양', '공가수']",143.4691850052289,135.44372586057588,138.39335549121878,147.8010400742506,137.10590070250655,141.5856079886907
"['0~19 인구수', '공공임대(분납)', '행복주택', '공가수']",143.63446720953465,135.47383344491826,140.77956219986112,148.42442436304836,138.99229007981978,144.79432162499523
"['0~19 인구수', '공공임대(분납)', '국민임대', '공가수']",141.38291344203017,135.38717087350338,138.05771160981195,144.39699421066976,136.87976249329913,142.39258245537616
"['0~19 인구수', '공공임대(분납)', '전용면적/임대료', '공가수']",132.64033723135648,140.10861901572653,129.45468419673142,132.04911463583244,130.3013473978161,135.31889053182474
"['0~19 인구수', '공공임대(분납)', '총세대수/전용면적', '공가수']",125.94417740857959,124.80350918316003,124.96248981120812,130.51682858979217,128.6170987882782,127.69402453599722
"['0~19 인구수', '공공임대(분납)', '전용면적/연면적', '공가수']",137.01442059682944,134.10872730815922,134.63745371626675,139.23740020580516,135.50995942326682,138.15991851040118
"['0~19 인구수', '공공임대(분납)', '공가비율*전용면적별세대수', '공가수']",138.91115104389627,136.0985716042681,137.16366435335075,141.3829995810164,138.42337085626636,140.22680920519528
"['0~19 인구수', '공공임대(분납)', '남/여_70세이상', '공가수']",135.3249020371186,135.46621525345884,135.820288782414,141.37350992642092,136.84434817738423,136.42955668509234
"['0~19 인구수', '공공임대(분납)', '공가비율*임대료', '공가수']",133.66983199216276,144.8160407001279,131.7277093266978,134.15457282289157,127.66815770764906,138.44701119357504
"['0~19 인구수', '공공임대(분납)', '전용면적/전용면적별세대수', '공가수']",131.90364220132886,135.40052607221236,130.7200187079812,131.8919107547143,131.41164881719692,135.7181041355637
"['0~19 인구수', '공공임대(분납)', '70세이상 인구수', '공가수']",141.62947858792373,138.7007324556548,138.78909836318562,142.15870780506663,137.651838731764,142.19769428656573
"['0~19 인구수', '공공임대(분납)', '공가비율*연면적', '공가수']",138.2030592923705,139.91485351157093,134.03842268206276,142.30221699265834,139.817952359691,138.85686149169027
"['0~19 인구수', '공공임대(분납)', '남/여_0~19세', '공가수']",135.09139124423282,135.45089151561257,132.159119565829,140.816852411634,135.94867857864,139.53581790260122
"['0~19 인구수', '공공임대(분납)', '총세대수*전용면적', '공가수']",139.7718021401119,143.29713929729715,136.44824577745882,135.62549302922812,137.1891571948135,138.65398834203435
"['0~19 인구수', '공공임대(분납)', '장기전세', '공가수']",143.1868517468585,135.46765319656964,139.05445815764477,147.9418400228687,138.49883344181225,145.08331480211146
"['0~19 인구수', '공공임대(분납)', '전용면적별세대수*전용면적', '공가수']",129.88588382438917,144.92439953874597,131.2754381121102,137.51023535078426,127.92186453680888,132.68651893058353
"['0~19 인구수', '공공임대(분납)', '공가비율*전용면적', '공가수']",128.84624414571877,134.9122177815631,127.9161196416865,132.97200346352503,129.0269088476104,134.50173795883452
"['0~19 인구수', '공공임대(분납)', '공공임대(10년)', '공가수']",134.58028573246483,134.99397255886,131.91243682875202,139.81646932049242,128.91429887163673,136.6022770936102
"['0~19 인구수', '공공임대(분납)', '공공임대(5년)', '공가수']",142.95078415671136,135.47578725801634,139.7183578976734,148.03937271051956,137.36891890255424,143.7984907791551
"['0~19 인구수', '공공임대(분납)', '남/여_40~69세', '공가수']",137.4163595032972,135.46796589718593,139.4957342106976,137.31409227396964,131.3389578063699,142.01973453793318
"['0~19 인구수', '공공임대(분납)', '공공임대(50년)', '공가수']",142.36063159010905,135.46167074628596,138.30963943338696,147.51783070903917,137.75646460961167,144.91598325974323
"['0~19 인구수', '공공임대(분납)', '전용면적*연면적', '공가수']",135.1132570347224,142.02136170855712,131.0825242697486,138.33548177708767,130.74923165713085,138.2876595233743
"['0~19 인구수', '공공임대(분납)', 'subway_dist', '공가수']",133.87977245500178,135.48829167526446,131.56890141980168,143.59576372963005,140.84839764778374,133.3090594290592
"['0~19 인구수', '공공임대(분납)', '환승역 수', '공가수']",145.52230072821985,135.5271645497931,140.7864691511191,146.58783198874715,137.52525540855822,146.74987488327798
"['0~19 인구수', '공공임대(분납)', '남/여_20~39세', '공가수']",143.4227681471875,135.47867813925114,141.42154491561735,145.64861120421529,137.77329634620037,149.61691870476815
"['0~19 인구수', '공공임대(분납)', '총인구수', '공가수']",137.24276902787798,144.0581988775102,137.13744609757265,144.38387787316066,134.02707266811458,139.24798548298878
"['0~19 인구수', '공공임대(분납)', '남/여비율', '공가수']",144.4306684248969,135.46885582507738,139.5829375305116,151.09041279372155,138.3370647749121,144.61794190437507
"['0~19 인구수', '공공임대(분납)', '40~69 인구수', '공가수']",138.87586850242835,138.44691734734545,139.27609778577772,139.04547017517012,135.53623712952657,140.80115826346497
"['0~19 인구수', '공공임대(분납)', '세대당_인구', '공가수']",138.1300104153857,135.4790699993589,138.4714957003843,144.11928838913713,136.68806567790244,140.24334790280653
"['0~19 인구수', '공공임대(분납)', '임대보증금', '공가수']",127.84849519742029,137.5102930089292,127.11099860402362,125.19215845398325,126.73571203385445,128.283761680454
"['0~19 인구수', '공공임대(분납)', '상가비율', '공가수']",138.17710479171032,135.41654791828142,136.20898875602924,145.72854977953278,135.1807483814409,139.44083252678178
"['0~19 인구수', '공공임대(분납)', '임대료', '공가수']",125.83776119472266,130.15902605726862,124.49994878310699,124.70956853340844,124.5441098580986,126.71967673240825
"['0~19 인구수', '공가비율*전용면적', '영구임대', '공가수']",128.5838220672162,134.81681041887424,127.62097844710908,130.64163818336004,129.03283111609346,133.50330905887012
"['0~19 인구수', '공가비율*전용면적', '전용면적별세대수', '공가수']",127.08294855620952,138.06932903837574,127.80252278640641,128.73701213744556,129.5978159198704,128.81122161793635
"['0~19 인구수', '공가비율*전용면적', '버스정류장', '공가수']",133.5443566323466,133.4323285817518,132.89036673313942,132.68832385144265,130.2670775092211,135.30329463491216
"['0~19 인구수', '공가비율*전용면적', '20~39 인구수', '공가수']",127.52705264483363,127.66752310849094,124.69650367733668,130.85644369472604,128.97076260954788,127.5566611607157
"['0~19 인구수', '공가비율*전용면적', '총세대수', '공가수']",132.77609109803421,135.908724844814,131.21655027167884,133.60163025952275,137.16541434054804,134.48068915699804
"['0~19 인구수', '공가비율*전용면적', '지하철역', '공가수']",132.35013723166443,134.80190052266235,131.41745663647478,134.15581234937287,133.1518753240983,135.66887335737522
"['0~19 인구수', '공가비율*전용면적', '공가비율', '공가수']",128.523261077636,134.91726174369705,130.1545408940427,131.65169097087707,128.50792313646042,135.55546617762587
"['0~19 인구수', '공가비율*전용면적', '공공분양', '공가수']",129.31683125308422,134.90649527376416,127.71390985363254,132.8745975996898,130.31709424504578,131.7746604072485
"['0~19 인구수', '공가비율*전용면적', '행복주택', '공가수']",130.41582597623764,134.90606417463383,128.74392850212183,133.67443262512137,129.98613783849515,132.4576909481525
"['0~19 인구수', '공가비율*전용면적', '국민임대', '공가수']",129.63498935960348,134.878894963218,127.21898499271738,131.87360789965868,130.99649544787053,131.4161807633071
"['0~19 인구수', '공가비율*전용면적', '전용면적/임대료', '공가수']",125.33139182253043,140.1231659743306,124.49457237843608,124.84028947986516,126.57195846356808,127.17530677217947
"['0~19 인구수', '공가비율*전용면적', '총세대수/전용면적', '공가수']",125.25222325908666,124.7737308305584,125.22093271049862,127.96842607219814,128.598087854435,130.453603463868
"['0~19 인구수', '공가비율*전용면적', '전용면적/연면적', '공가수']",131.27352416191007,133.71317683551788,130.2849874125301,135.53966722354212,130.2663615774758,132.08447956333086
"['0~19 인구수', '공가비율*전용면적', '공가비율*전용면적별세대수', '공가수']",127.75179414800326,135.5907863019949,125.33311658760135,129.5560958146923,129.63930643551953,128.3184130566619
"['0~19 인구수', '공가비율*전용면적', '남/여_70세이상', '공가수']",128.09100654597944,134.9099444071165,128.02710798284153,130.96076480902462,129.30399906340205,127.41042320623146
"['0~19 인구수', '공가비율*전용면적', '공가비율*임대료', '공가수']",129.66026758334763,144.81541392695834,128.76105670177506,129.23845079646176,128.16446461304355,131.2179236648372
"['0~19 인구수', '공가비율*전용면적', '전용면적/전용면적별세대수', '공가수']",127.35931684108554,134.8660665344572,125.38792719549747,127.23860181204971,128.07302034668552,129.7012866998493
"['0~19 인구수', '공가비율*전용면적', '70세이상 인구수', '공가수']",132.93006634715348,138.5027038965758,131.6623027586017,133.44099521260577,133.4560979918496,135.7588102205312
"['0~19 인구수', '공가비율*전용면적', '공가비율*연면적', '공가수']",128.49288466401623,139.70192617798318,129.23632749186044,133.96979923724786,132.99905819379597,132.56360534792927
"['0~19 인구수', '공가비율*전용면적', '남/여_0~19세', '공가수']",125.69493163472926,134.90959799666962,127.11628885868632,133.15363301113737,129.54051843228257,127.99394895182533
"['0~19 인구수', '공가비율*전용면적', '총세대수*전용면적', '공가수']",125.55522419456524,143.30332764469435,123.09094044617568,126.60602595439607,128.3069710278147,123.2145558060927
"['0~19 인구수', '공가비율*전용면적', '장기전세', '공가수']",129.263293332832,134.92073737973408,128.58548090867612,133.28371259979917,130.1690552651599,132.75855561890697
"['0~19 인구수', '공가비율*전용면적', '전용면적별세대수*전용면적', '공가수']",126.81092273842037,144.92477727449455,124.21219540313459,129.11138138398002,125.53784042417226,130.12748560933176
"['0~19 인구수', '공가비율*전용면적', '공공임대(분납)', '공가수']",128.84624414571877,134.91221778156313,127.9161196416865,132.78990268607876,129.25833083092385,134.50173795883452
"['0~19 인구수', '공가비율*전용면적', '공공임대(10년)', '공가수']",122.97443277151785,134.5355830274483,121.35661966102627,129.0352697623031,126.93441198665187,126.04566090180401
"['0~19 인구수', '공가비율*전용면적', '공공임대(5년)', '공가수']",129.68418480606022,134.9060373556687,127.44368408582609,133.1683731991104,130.03452538901732,131.86866739641113
"['0~19 인구수', '공가비율*전용면적', '남/여_40~69세', '공가수']",129.2640666238164,134.92599575372464,129.1154566586365,132.24186344268978,127.03479518471356,128.51336233008243
"['0~19 인구수', '공가비율*전용면적', '공공임대(50년)', '공가수']",129.9272485903061,134.89163102873758,128.6179646488979,132.68795974819176,129.4760568577936,132.10085497066558
"['0~19 인구수', '공가비율*전용면적', '전용면적*연면적', '공가수']",131.7118643171431,142.03134257262687,130.09445572363748,135.01366695292103,128.82940710178818,134.91568730405774
"['0~19 인구수', '공가비율*전용면적', 'subway_dist', '공가수']",128.29072081500004,134.91769374173273,127.24555396858477,135.41716517135197,132.9541610187222,127.74126043441268
"['0~19 인구수', '공가비율*전용면적', '환승역 수', '공가수']",131.04122981158451,135.03974635789626,131.7324926948802,133.24001372928703,130.35377045798472,134.80237767220797
"['0~19 인구수', '공가비율*전용면적', '남/여_20~39세', '공가수']",134.50705959676452,134.91932615763494,133.58970011232026,136.53128462873033,133.77616428191453,136.54494682209312
"['0~19 인구수', '공가비율*전용면적', '총인구수', '공가수']",130.6918437714416,144.04736933060704,128.22800287808215,133.95193119186817,131.44252251619565,132.73163007353628
"['0~19 인구수', '공가비율*전용면적', '남/여비율', '공가수']",131.20052263284444,134.90935273166394,131.20464361700178,137.87873512116894,134.46293946993342,132.31994160363473
"['0~19 인구수', '공가비율*전용면적', '40~69 인구수', '공가수']",127.30486511168563,138.25181071697745,128.13430796383642,131.29768019338255,129.73852926571362,129.8452493227119
